year,month,date,day,time,lineup,canceled,postponed,soldOut

2009,October,29,Thu,9:30pm,The Nightmare River Band | Josh Connor,False,False,False

2009,October,30,Fri,5:00pm,The Curse of Hail | Made2Falter | Will of Hades | 5th Dawn,False,False,False

2009,October,30,Fri,9:30pm,Flatform | Electronidoll | Shigauze,False,False,False

2009,October,31,Sat,5:00pm,Buster and the Punks | Jade Lea | 2012 | Catmilk,False,False,False

2009,October,31,Sat,9:30pm,The 2nd Annual Misfits Karaoke Halloween Bash,False,False,False

2009,September,1,Tue,5:00pm,Cleemann | Spit In The Devils Eye,False,False,False

2009,September,1,Tue,9:30pm,Geronimo has canceled but show still on | Statocyst | By The Beard Of Zeus,True,False,False

2009,September,2,Wed,5:30pm,Aaron Beaumont | Dustin Smith,False,False,False

2009,September,2,Wed,9:30pm,The Calm Blue Sea | Blutiger Fluss | Mason Cain,False,False,False

2009,September,3,Thu,5:00pm,KaiserCartel | Anni Rossi | Seedlings | Maid Marian | Andrew Fish,False,False,False

2009,September,3,Thu,9:30pm,Capgun Coup | Wolves In The Attic | Callens Mudmen | These Stains Is Us,False,False,False

2009,September,4,Fri,5:00pm,The Magazines CD Release Show | Pictures Of Then | The Atudes,False,False,False

2009,September,4,Fri,9:30pm,The Magazines | The Effects | Aeon Grey,False,False,False

2009,September,5,Sat,5:00pm,Tre d Crazis CD Release Party | Eyerishkyd | Ryan Nixon | Young Chuy,False,False,False

2009,September,5,Sat,9:30pm,Digital Leather | Bare Wires | Boss Damnslap,False,False,False

2009,September,6,Sun,5:00pm,Five Times August | Cary Judd,False,False,False

2009,September,6,Sun,9:30pm,The Receiver | Unity Conscious,False,False,False

2009,September,7,Mon,4:30pm,Anal Cunt | Mummifier | The Mutts | Crusher Of Souls | Borderline Insanity,False,False,False

2009,September,7,Mon,9:30pm,Taciturn | The Machete Archiev | Superchief,False,False,False

2009,September,8,Tue,8:00pm,The Pretty Things Peepshow Burlesque Sideshow,False,False,False

2009,September,9,Wed,7:00pm,Tigercity | Royal Bangs | These Stains Is Us | Asteroid Pinball Machine,False,False,False

2009,September,10,Thu,5:00pm,Looner | Paint | Koo Koo Kanga Roo | Goodbye Kai,False,False,False

2009,September,11,Fri,5:00pm,Totally Michael | Bombardier | Graduated Failure | LaVonne McRoberts,False,False,False

2009,September,11,Fri,9:30pm,Back Porch Mary | Matthew Grimm,False,False,False

2009,September,12,Sat,5:00pm,The Movement | Defiant,False,False,False

2009,September,12,Sat,9:30pm,The Black Hollies | Benjy Ferree | CroKane,False,False,False

2009,September,13,Sun,7:00pm,Davila 666 | Rhonda Is A Dead Bitch | Callens Mudmen | Chuck Hoffman,False,False,False

2009,September,14,Mon,5:00pm,Inept | Danger Is My Middle Name | Made Avail,False,False,False

2009,September,15,Tue,7:00pm,New Radiant Storm King | Why Make Clocks | Nuclear Rodeo | Jacob Tyler Wolfgang | Bob Nastanovich of Pavement spinning records,False,False,False

2009,September,16,Wed,5:00pm,DMMC Presents Music Saves,False,False,False

2009,September,16,Wed,8:00pm,The Weight | Monday Mourners | Finn Miles | Gabe Cordova,False,False,False

2009,September,17,Thu,5:00pm,Radio Moscow | Druids CD Release Party | Aseethe | Camron van Berkom,False,False,False

2009,September,18,Fri,4:30pm,Bad Flirt | Keno | The Naked Station | Feet To Fall Over | Catmilk,False,False,False

2009,September,18,Fri,9:30pm,Grace Basement | The New Bodies | Betty Buzzkill | Jordan Mayland,False,False,False

2009,September,19,Sat,9:30pm,Shatter | IMNME | Viva Montesa,False,False,False

2009,September,20,Sun,5:00pm,Virgin Whores | Ripsnorter | Suicide Blondes | Buster and The Punks,False,False,False

2009,September,20,Sun,9:30pm,Laura Barrett | Pennyhawk | Dot Coma | Menlo,False,False,False

2009,September,21,Mon,8:00pm,The Chambermaids | Noman | Skin of Earth | Brutus and The Psychedelic Explosions,False,False,False

2009,September,22,Tue,6:00pm,Robert Canadas Fresh Breath,False,False,False

2009,September,23,Wed,5:00pm,The Honorary Title | Good Old War | Cory Branan | Kiriko,False,False,False

2009,September,23,Wed,9:30pm,Yourself and the Air | mumfords,False,False,False

2009,September,24,Thu,7:00pm,The Rural Alberta Advantage | The Love Language | Skybox | Pink Kodiak,False,False,False

2009,September,25,Fri,5:00pm,Bright Giant | Cashes Rivers,False,False,False

2009,September,25,Fri,9:30pm,Bright Giant | Matt Stell and The Crashers,False,False,False

2009,September,26,Sat,5:00pm,Censored | E.U.I. | Crooked Halo | The Curse of Hail,False,False,False

2009,September,26,Sat,9:30pm,Joe and Vicki Price | Thankful Dirt,False,False,False

2009,September,27,Sun,1:00pm,Raising A Ruckus The Johnny Ruckus Memorial Show | Calous | Hallowed Hysteria | Slyde | Section Hate | Victim or Victory | Niobium | Enemy Within | Suicide Blondes,False,False,False

2009,September,28,Mon,7:00pm,Mark Mallman | Christopher The Conquered | Bradley Unit and The Members | Volcano Boys,False,False,False

2009,September,29,Tue,7:00pm,The Rosewood Thieves | The Dead Trees | Why Make Clocks | Wet Chemistry,False,False,False

2009,September,30,Wed,8:00pm,Wovenhand | Statocyst,False,False,False

2009,August,1,Sat,1:00pm,Jason Lytle is CANCELED,False,False,False

2009,August,1,Sat,9:30pm,Guerrilla Blue | Electric Junction | Dead Man Sandwich,False,False,False

2009,August,2,Sun,5:00pm,Noisear | Superbad | Roskopp | Ezra | Black Market Fetus,False,False,False

2009,August,3,Mon,5:00pm,Yer Cronies | We Are Ourselves | Gilbe | Rodeo Drive,False,False,False

2009,August,3,Mon,9:30pm,Oicho Kabu | Target Market | Betty Buzzkill | Callens Mudmen,False,False,False

2009,August,4,Tue,7:00pm,Blue Turtle Seduction,False,False,False

2009,August,5,Wed,7:00pm,Del Castillo,False,False,False

2009,August,6,Thu,7:00pm,Everything | Now | Casper  The Cookies | Bradley Unit and The Members | Christopher The Conquered | Nuclear Rodeo,False,False,False

2009,August,7,Fri,4:30pm,American Low Life | Twisted Youth | Caste In Stone | Havic | Siktikket,False,False,False

2009,August,7,Fri,9:30pm,Ski Bunny Suicide,False,False,False

2009,August,8,Sat,4:30pm,Zechs Marquise | TV Ghost | Blutiger Fluss | The Erased Life | Buster and The Punks,False,False,False

2009,August,8,Sat,9:30pm,Thunder Power | Adam Robert Haug | Ely Falls,False,False,False

2009,August,9,Sun,5:30pm,Dick Prall,False,False,False

2009,August,9,Sun,9:30pm,Rattlehead | Devastator | Dark Mirror | 9th Gate,False,False,False

2009,August,10,Mon,5:00pm,Seneca | Tessa Johnson,False,False,False

2009,August,10,Mon,9:30pm,Howlies | Thunderbird Kingsley,False,False,False

2009,August,11,Tue,5:00pm,Portugal. The Man | Ely Falls,False,False,False

2009,August,11,Tue,9:30pm,Something Fierce | Suicide Blondes,False,False,False

2009,August,12,Wed,5:30pm,Trevor Hall | Dustin Smith,False,False,False

2009,August,13,Thu,5:00pm,Perkasie | So Much Fun | Cobalt and The Hired Guns | The Erased Life,False,False,False

2009,August,13,Thu,9:30pm,Jim Seem | The Daredevil Christopher Wright | Gabe Cordova,False,False,False

2009,August,14,Fri,5:00pm,Superchief | Snow Demon | Bullets For Baby,False,False,False

2009,August,14,Fri,9:30pm,Why Make Clocks CD Release Party | American Restless | Ely Falls | Gabe Cordova,False,False,False

2009,August,15,Sat,5:00pm,Icarus Himself | Longbottom Leaf | The Firing Line | Andrew Fish,False,False,False

2009,August,15,Sat,9:30pm,Flowers for the Dead,False,False,False

2009,August,16,Sun,5:00pm,An Airbag Saved My Life | The Low Down Dirty | Calvary,False,False,False

2009,August,16,Sun,9:30pm,Paper Moons | the chatty cathys | Unity Conscious,False,False,False

2009,August,17,Mon,8:00pm,Grammar Debate | Adam and Daves Bloodline | Dustin Smith Band | The Good Ole Fashion,False,False,False

2009,August,18,Tue,5:00pm,Middle Distance Runner | Aushua | Craig | Ryan Knorr,False,False,False

2009,August,19,Wed,5:30pm,Maia Sharp | Dave Helmer,False,False,False

2009,August,19,Wed,9:30pm,Montana Slim String Band | Truth Be Told,False,False,False

2009,August,20,Thu,5:00pm,The Curse of Hail | 9th Gate | Annon Domine | Scepters,False,False,False

2009,August,20,Thu,9:30pm,The Tanks | The Horseshoe Spatulas | Callens Mudmen,False,False,False

2009,August,21,Fri,5:00pm,This Building | The Manics | Backdrop | Goodbye Kai,False,False,False

2009,August,21,Fri,9:30pm,Pet Lions | Chrash | The Huxley Maxwell Exit | Pink Kodiak,False,False,False

2009,August,22,Sat,5:00pm,Family Unit Reunion Show | Poison Control Center | Talking Mountain | DJ DADMC MOM Reunion Show,False,False,False

2009,August,22,Sat,9:30pm,The Workshy | Strong Like Bear,False,False,False

2009,August,23,Sun,5:00pm,Dick Prall | Unknown Component,False,False,False

2009,August,23,Sun,9:30pm,Two Man Gentlemen Band | Ghost Town Bucket Bandits | Tied To The Tracks,False,False,False

2009,August,24,Mon,4:30pm,Asteria | A love like Pi | Theatre Breaks Loose | Gabriel The Marine | My Hidden Track,False,False,False

2009,August,24,Mon,9:30pm,The Brunettes | The Rugbies | Maid Marian,False,False,False

2009,August,25,Tue,5:00pm,Overmars | Battlefields | Druids,False,False,False

2009,August,26,Wed,5:00pm,Ready The Destroyer | Viva Montesa | Crusher Of Souls | Keno,False,False,False

2009,August,26,Wed,9:30pm,Deke Dickerson,False,False,False

2009,August,28,Fri,5:00pm,The Bassturd | Petit Mal | Teddy Boys | Nuclear Rodeo,False,False,False

2009,August,28,Fri,9:30pm,Its True | Noahs Ark Was A Spaceship | The Autumn Project,False,False,False

2009,August,29,Sat,8:00pm,William Elliott Whitmore is SOLD OUT | Old Scratch Revival Singers | Castanets,False,False,True

2009,August,30,Sun,8:00pm,Ice Palace | The Merriweathers | Pelicans are Spaniards,False,False,False

2009,August,31,Mon,4:30pm,One For The Team | Finn Miles | The Huxley Maxwell Exit | Modern Day Satire | Elliot Burke,False,False,False

2009,July,1,Wed,7:00pm,The Schlitz Roll Out Party | Ixnay,False,False,False

2009,July,2,Thu,5:00pm,Behold The Flood | Pull The Trigger | 12 Seconds of Silence,False,False,False

2009,July,2,Thu,9:30pm,The Poison Control Centers Pre 8035 Party | Bob Nastanovich of Pavement | Derek Lambert,False,False,False

2009,July,3,Fri,10:00pm,Official 8035 After Party | These Stains Is Us,False,False,False

2009,July,4,Sat,10:00pm,Official 8035 After Party | Porno Galactica | These Stains Is Us,False,False,False

2009,July,5,Sun,9:30pm,Shining Path | The Damnslaps | The Soul Searchers,False,False,False

2009,July,6,Mon,5:00pm,Odis | Hanwell | Dustin Smith | Gilbe,False,False,False

2009,July,6,Mon,9:30pm,The Beat Seekers | Strick9 | Hold For Swank | Chuck Hoffman,False,False,False

2009,July,7,Tue,5:00pm,Papercut Massacre | Crash Anthem | The Safety Hazards | Get It,False,False,False

2009,July,7,Tue,9:30pm,Francis Harold and The Holograms | Skin of Earth | Statocyst,False,False,False

2009,July,8,Wed,7:30pm,Josh Ritter | Joe Pug,False,False,False

2009,July,9,Thu,8:30pm,Colin Gilmore | Musikanto,False,False,False

2009,July,10,Fri,5:00pm,Bella Novela | Aeon Grey | The Horseshoe Spatulas,False,False,False

2009,July,10,Fri,9:30pm,Electric Junction | Tonewheel,False,False,False

2009,July,11,Sat,5:00pm,Pictures Of Then | Electronidoll | The Renegades Of Sound | Nuclear Rodeo,False,False,False

2009,July,11,Sat,9:30pm,Buick McSnake | The Jitz | Sinister Sons,False,False,False

2009,July,12,Sun,5:00pm,Cameron McGill and What Army | Mumfords | Strong Like Bear | Jacob Tyler Wolfgang,False,False,False

2009,July,12,Sun,9:30pm,Grant Hart of Husker Du | Post Honeymoon | The Second Punic War,False,False,False

2009,July,13,Mon,5:00pm,Forth Yeer | Superchief | Crusher Of Souls | Callens Mudmen,False,False,False

2009,July,13,Mon,9:30pm,Archons | Nicoteen  Lust | Druids,False,False,False

2009,July,14,Tue,5:00pm,iji | Watercolor Paintings | Connecticut Four | Craig | The Erased Life,False,False,False

2009,July,14,Tue,9:30pm,Poppets | Nuclear Rodeo | Rhonda Is A Dead Bitch,False,False,False

2009,July,15,Wed,5:00pm,The Workshy,False,False,False

2009,July,16,Thu,5:00pm,Burn Heavy | Orville Sash,False,False,False

2009,July,16,Thu,9:30pm,Florene | JJ Thomson | Kyle MillerMatthew Crowe,False,False,False

2009,July,17,Fri,4:30pm,The Dig Angees | Tomorrows Storm | Johnny Rumble | Nuclear Rodeo | James Manson,False,False,False

2009,July,17,Fri,9:30pm,Jonny Rumble | The Dig Angees,False,False,False

2009,July,18,Sat,5:00pm,Stephaniesid | Kaisercartel | Oringe | Moffit,False,False,False

2009,July,18,Sat,9:30pm,Larry and his Flask | Thunderbird Kingsley,False,False,False

2009,July,19,Sun,5:00pm,The Thundertones | The Firing Line | Stop Them With Violence | Reverie,False,False,False

2009,July,20,Mon,7:00pm,Japandroids | Beati Paoli | Wolves In The Attic | The Huxley Maxwell Exit | Banshee Beat,False,False,False

2009,July,21,Tue,5:30pm,Paleo | Dot Coma | Gabe Cordova | Unity Conscious,False,False,False

2009,July,21,Tue,8:30pm,The Burning Hotels | Steve Robinson and The Foundation | Jade Lea | The Mouse and The Bull,False,False,False

2009,July,22,Wed,7:00pm,Those Darlins | Teddy Boys,False,False,False

2009,July,23,Thu,5:00pm,Jay Nash | Dick Prall | Dustin Smith,False,False,False

2009,July,23,Thu,9:30pm,Sugar Red Drive | Adam Lee | The Sunset Cowboy,False,False,False

2009,July,24,Fri,5:00pm,Talking Mountain | The Rugbies | Pharmacy Spirits,False,False,False

2009,July,24,Fri,9:30pm,Gaiden Gadema CD Release Party,False,False,False

2009,July,25,Sat,5:00pm,Ruins of Ooah | Love Collector,False,False,False

2009,July,25,Sat,9:30pm,Ephraim Zenh Farewell and CD Release Party | 3lbs of Love,False,False,False

2009,July,26,Sun,5:00pm,Bradley Unit and The Members | Justin Ripley | Volcano Boys,False,False,False

2009,July,26,Sun,9:30pm,Mike Mangione | Shame Train | Scott Cochren,False,False,False

2009,July,27,Mon,5:00pm,Final Summation | The Mutts | Knuckled Down,False,False,False

2009,July,28,Tue,7:00pm,Telepath | Hard Candy,False,False,False

2009,July,29,Wed,8:00pm,Jesse Dayton | Spirits of the Red City | Longshadowmen,False,False,False

2009,July,30,Thu,7:00pm,Theodore | Andrew Bryant | The New Bodies | Eric Kennedy,False,False,False

2009,July,31,Fri,8:00pm,Family Groove Company,False,False,False

2009,June,2,Tue,6:00pm,Jason Reeves | Brad Myers,False,False,False

2009,June,3,Wed,5:00pm,Rikets | Butcher Jones | Cat Traffic,False,False,False

2009,June,4,Thu,5:00pm,The Envy Corps | Cashes Rivers,False,False,False

2009,June,4,Thu,9:30pm,The Envy Corps,False,False,False

2009,June,5,Fri,5:00pm,Laura Gibson | Musee Macanique | Maid Marian,False,False,False

2009,June,5,Fri,9:30pm,Cleos Apartment | The Diplomats Of Solid Sound,False,False,False

2009,June,6,Sat,5:00pm,Harptallica | Rodeo Drive | Oringe | Tessa Johnson,False,False,False

2009,June,6,Sat,9:30pm,The Steel Chops | Truth Be Told | Dead Man Sandwich,False,False,False

2009,June,7,Sun,7:30pm,Mr. Lif | Grieves | Willie Evans Jr. | Maxilla Blue,False,False,False

2009,June,8,Mon,5:00pm,I Need Sleep | Royal Bangs | Emperor X | Bubbling Suns,False,False,False

2009,June,8,Mon,9:30pm,Wheels On Fire | The Jitz,False,False,False

2009,June,9,Tue,5:00pm,The Atudes | Dustin Smith Band | Gabe Cordova,False,False,False

2009,June,9,Tue,9:30pm,Tribella | Ely Falls | Why Make Clocks | Betty Buzzkill,False,False,False

2009,June,10,Wed,7:30pm,Jonathan Richman,False,False,False

2009,June,11,Thu,6:00pm,The Dewayn Brothers | Mr. Babers Neighbors,False,False,False

2009,June,11,Thu,9:30pm,Good Gravy,False,False,False

2009,June,12,Fri,7:30pm,Carbon Leaf | The Alternate Routes,False,False,False

2009,June,13,Sat,4:30pm,Ready The Destroyer | Buick McSnake | The Huxley Maxwell Exit | John The Savage | Rhonda Is A Dead Bitch,False,False,False

2009,June,13,Sat,9:30pm,The Chezwicks | Blutiger Fluss | Viva Montesa,False,False,False

2009,June,14,Sun,5:00pm,Battlefields | Host | Monstro,False,False,False

2009,June,14,Sun,9:30pm,Caroline Smith and The Good Night Sleeps | The Daredevil Christopher Wright | Derek Lambert,False,False,False

2009,June,15,Mon,5:00pm,The Safety Hazards | Buster and The Punks | 2012 | Elliot Burke,False,False,False

2009,June,16,Tue,5:00pm,You Me and Everyone We Know | Asteria | Take Cover | Finding The Warren,False,False,False

2009,June,17,Wed,4:30pm,Knights Of The Abyss | Through The Fire | The Ninth Gate | And Hell Followed With | Let Lost Days Remain | Dividing The Masses,False,False,False

2009,June,17,Wed,9:30pm,VanishingKids | These Stains Is Us | Volcano Boys,False,False,False

2009,June,18,Thu,5:00pm,Mustard Plug | The Horseshoe Spatulas | Slaughterhouse 6 | Buster and The Malignant Punks,False,False,False

2009,June,18,Thu,9:30pm,D.D.E.P.,False,False,False

2009,June,19,Fri,6:00pm,Eyerishkyd | 2 Dope Boyz | T.R.A.,False,False,False

2009,June,19,Fri,9:30pm,Split 7 Party | Beati Paoli | Aeon Grey | Waxeater | Gaiden Gadema,False,False,False

2009,June,20,Sat,5:00pm,Censored | Cause of Effect | Same Sick Feeling | Tempest Rose,False,False,False

2009,June,20,Sat,9:30pm,DD Sparks | The Golden Bubbles,False,False,False

2009,June,21,Sun,7:00pm,Soy Un Caballo | Pennyhawk | The Butter Stick Boys | Maid Marian,False,False,False

2009,June,22,Mon,4:30pm,Burn The Remains | Just Do It | Through The Fallen Skies | Labyrinth | Age of Discord | Let Lost Days Remain,False,False,False

2009,June,22,Mon,9:30pm,Township | Superchief,False,False,False

2009,June,23,Tue,5:00pm,In Defense | Disaster Strikes | Lockjaw | Knuckled Down,False,False,False

2009,June,23,Tue,9:30pm,Bear Claw | Three Second Kiss | Tyborn Jig,False,False,False

2009,June,24,Wed,5:00pm,Modern Day Satire | Goodbye Kai | White Like The Torrah,False,False,False

2009,June,25,Thu,4:30pm,Victor Bravo | Rocket Transfer | Steve Robinson and The Foundation | Rhapsody Sound | The Erased Life,False,False,False

2009,June,25,Thu,9:30pm,The Volunteers | Jade Lea | John Nolan of Straylight Run | The Sloe Kids,False,False,False

2009,June,26,Fri,5:00pm,Harvest the Murdered | Thee Exalted,False,False,False

2009,June,26,Fri,9:30pm,Teddy Presberg | Mooseknuckle,False,False,False

2009,June,27,Sat,5:30pm,Shoot The Moon | The Matador | Continent Of Ash | Armed To The Teeth,False,False,False

2009,June,27,Sat,9:30pm,The Autumn Project CD Release Party | Little Brazil | Blutiger Fluss,False,False,False

2009,June,28,Sun,7:00pm,The Lonesome Heroes | Dustin Smith Band | Finn Miles | Gabe Cordova,False,False,False

2009,June,29,Mon,5:00pm,The Prospectors | JOTA | The Firing Line | SSIC,False,False,False

2009,June,30,Tue,5:00pm,Midnight Suit | Let Lost Days Remain | Hallowed Hysteria | Section Hate,False,False,False

2009,June,30,Tue,9:30pm,Moira Scar | Statocyst,False,False,False

2009,May,1,Fri,5:00pm,The Silent Years,False,False,False

2009,May,1,Fri,9:30pm,Dustin Smith Band | Blutiger Fluss | Gabe Cordova,False,False,False

2009,May,2,Sat,5:00pm,Fatal Fall | Hallowed Hysteria | Let Lost Days Remain | ILIA,False,False,False

2009,May,2,Sat,9:30pm,Backyard Tire Fire | Brother Trucker,False,False,False

2009,May,3,Sun,7:30pm,The Hen House Prowlers | The Cherry Bitter Bark Band,False,False,False

2009,May,4,Mon,5:00pm,Millions of Dead Cops | Embrace The Kill | The Mutts | Knuckled Down,False,False,False

2009,May,4,Mon,9:30pm,The Ghost Is Dancing | Bradley Unit and the Members | Derek Lambert | Christopher The Conquered,False,False,False

2009,May,5,Tue,7:30pm,Blue Turtle Seduction | Mr. Babers Neighbors,False,False,False

2009,May,6,Wed,5:00pm,Impaler | Black Market Fetus | The Jitz | Tyborn Jig,False,False,False

2009,May,6,Wed,9:30pm,The Whore Moans | Ticklish | Viva Montesa | Spit In The Devils Eye,False,False,False

2009,May,7,Thu,8:00pm,St Vitus and The Taxi Dancers | The Josh Davis Band,False,False,False

2009,May,8,Fri,4:30pm,Let Lost Days Remain | Dividing The Masses | How Vivid The Memory | Of Flesh Unseen | Calvary | Hallowed Hysteria,False,False,False

2009,May,8,Fri,9:30pm,Mountain Sprout | Jacob County and The Damaged Goods,False,False,False

2009,May,9,Sat,5:00pm,Westbound Train | Slaughterhouse 6 | Look Out Loretta | Buster and The Punks,False,False,False

2009,May,9,Sat,9:30pm,The High Strung | The Huxley Maxwell Exit | Kiriko | Eric Moffat,False,False,False

2009,May,10,Sun,7:30pm,The Detroit Cobras | Dex Romweber Duo of Flat Duo Jets | The Never Ends,False,False,False

2009,May,11,Mon,5:00pm,The Damnwells | Kaisercartel | Chrash,False,False,False

2009,May,11,Mon,9:30pm,The Damnwells | Kaisercartel | Pennyhawk,False,False,False

2009,May,12,Tue,5:30pm,Descent Of Man | Stillcry | The Curse of Hail,False,False,False

2009,May,13,Wed,5:00pm,Bison B.C. | Skin Of Earth | Druids | Crusher Of Souls | Borderline Insanity,False,False,False

2009,May,13,Wed,9:30pm,Jeff Hanson | Chris Koza | Gabe Cordova,False,False,False

2009,May,14,Thu,7:30pm,Toubab Krewe,False,False,False

2009,May,15,Fri,5:00pm,Under The Mic | Druids | Knuckled Down | Atombender | Just Do It,False,False,False

2009,May,15,Fri,9:30pm,Deep Sleep Waltzing CD Release Party | Oui Bandits | So Many Wizards | Wet Chemistry,False,False,False

2009,May,16,Sat,5:00pm,The Czech Defense | J.O.T.A. | Nuclear Rodeo | Gabe Cordova,False,False,False

2009,May,16,Sat,9:30pm,Its True | Little Black Stereo | Adam Robert Haug | Haywood Yards,False,False,False

2009,May,17,Sun,4:30pm,Burning The Masses | Conducting From The Grave | Upon Deaths Arrival | Ninth Gate | Hallowed Hysteria,False,False,False

2009,May,18,Mon,5:30pm,Catheter | The Goddamn Gallows | Suicide Blondes | Mosquito Bandito | Knuckled Down,False,False,False

2009,May,19,Tue,5:30pm,The Workshy,False,False,False

2009,May,19,Tue,9:30pm,Robert Gomez | The Mouse and The Bull | Dustin Smith,False,False,False

2009,May,20,Wed,5:00pm,The Manics | The Nasties | Shades,False,False,False

2009,May,20,Wed,9:30pm,Woodsman | Statocyst | Dot Coma | The Ross Nervig,False,False,False

2009,May,21,Thu,5:00pm,Twisted Youth | Grave Corps | The Nasties,False,False,False

2009,May,21,Thu,9:30pm,Raise High The Roof Beam | Electric Junction,False,False,False

2009,May,22,Fri,6:00pm,Ari Hest | Jacob Tyler Wolfgang,False,False,False

2009,May,22,Fri,9:30pm,Superchief | Kiriko,False,False,False

2009,May,23,Sat,7:00pm,Private Party,False,False,False

2009,May,24,Sun,5:00pm,Big Wilson River | Tyke | Rodeo Drive | Fire Alarm Fetish,False,False,False

2009,May,25,Mon,5:00pm,Zombie Hate Brigade | Pull The Trigger | Skies Ablaze | Orson Welles,False,False,False

2009,May,25,Mon,9:30pm,Impure Jazz | Taciturn,False,False,False

2009,May,27,Wed,8:30pm,The Parlor Mob | Superchief,False,False,False

2009,May,28,Thu,5:00pm,The Life and Times | Wolves In The Attic | The Rest Is Noise | Steve Robinson and The Foundation,False,False,False

2009,May,28,Thu,9:30pm,Shiver Shiver | Aeon Grey | Gaiden Gadema,False,False,False

2009,May,29,Fri,4:00pm,One For The Team | So Much Fun | The Manics | Craig | Shades | Paddle Captain,False,False,False

2009,May,29,Fri,9:30pm,Shatter | Dark Mirror | The League | Caste In Stone,False,False,False

2009,May,30,Sat,5:30pm,Janitors of the Apocalypse | Dustin Smith | Jacob Tyler Wolfgang,False,False,False

2009,May,30,Sat,9:30pm,Ephraim Zenh | Yard Gnome Riot | Aqua Marine Dream Machine,False,False,False

2009,May,31,Sun,9:30pm,The Nightmare River Band | Pocket Full of Nickels | Muf n Top,False,False,False

2009,April,1,Wed,5:30pm,The Workshy,False,False,False

2009,April,2,Thu,5:00pm,Drew Danburry | Kate Kennedy | The HuxleyMaxwell Exit | Maximilian Eubank | Sean Huston,False,False,False

2009,April,2,Thu,9:30pm,Its True | Why Make Clocks | Arise | Devilfish | Dot Coma,False,False,False

2009,April,3,Fri,5:00pm,Yard Gnome Riot | Caste In Stone | SSIC  MR.E,False,False,False

2009,April,3,Fri,9:30pm,Fat Andy,False,False,False

2009,April,4,Sat,5:00pm,Goldcure | The Melismatics | Gilbe | Rubicon Crossing | Gabe Cordova,False,False,False

2009,April,4,Sat,9:30pm,Waterstreet | Steve Robinson and The Foundation | Stillcry | Jade Lea,False,False,False

2009,April,5,Sun,5:00pm,Mansions | The Lives Of Famous Men | Funks G | Fire Alarm Fetish,False,False,False

2009,April,5,Sun,9:30pm,Ben Connelly | Chad Elliott,False,False,False

2009,April,6,Mon,7:30pm,Beep Beep | The Show Is The Rainbow | Beati Paoli | Christopher The Conquered,False,False,False

2009,April,7,Tue,5:00pm,Bonded By Blood | Exmortus | Witchaven | Borderline Insanity,False,False,False

2009,April,7,Tue,9:30pm,Street Light Suzie | Rocket Transfer | Viva Montesa | Deepshit Arkansas,False,False,False

2009,April,8,Wed,5:00pm,Paper Moons | Audrye Sessions | Rodeo Drive | The Mouse and The Bull | Elliot Burke,False,False,False

2009,April,8,Wed,9:30pm,Halloween | Alaska | Dustin Smith Band,False,False,False

2009,April,9,Thu,7:30pm,Electric Six | Bang Camaro | North of Grand,False,False,False

2009,April,10,Fri,7:30pm,Marco Benevento | Mooseknuckle | Jumbies,False,False,False

2009,April,11,Sat,5:00pm,Upon Deaths Arrival | Amass The Grave | The Body Beneath | Nailed Shut | For Blood,False,False,False

2009,April,11,Sat,9:30pm,Dredg | Torche | From Monument To Masses,False,False,False

2009,April,12,Sun,5:00pm,The Dangerous Summer | Sparks The Rescue | This Time Next Year | Goodbye Kai | Calvary,False,False,False

2009,April,12,Sun,9:30pm,Hot Panda | Bradley Unit and the Members | Nuclear Rodeo | Seedlings,False,False,False

2009,April,13,Mon,7:30pm,Jucifer | The Rest Is Noise | Nicoteen and Lust | The Tanks,False,False,False

2009,April,14,Tue,6:00pm,Kevin Steinman | The Honeybees,False,False,False

2009,April,15,Wed,5:00pm,Little Brazil | Ely Falls | The Rugbies | ps. Unwed Sailor had to cancel. We will reschedule soon.,False,False,False

2009,April,15,Wed,9:30pm,The .357 String Band | Look Out Loretta,False,False,False

2009,April,16,Thu,5:00pm,PeelanderZ | Birthday Suits | So Much Fun | Ticklish,False,False,False

2009,April,16,Thu,9:30pm,Starfucker | Guidance Counselor | Man Of The Mountain,False,False,False

2009,April,17,Fri,6:30pm,Pumptown,False,False,False

2009,April,17,Fri,9:30pm,Cheap Dates | So Gold,False,False,False

2009,April,18,Sat,5:00pm,The Deep Vibration | Roman Candle | Mumfords | Gabe Cordova,False,False,False

2009,April,18,Sat,9:30pm,The Deep Vibration | Roman Candle | Why Make Clocks | Dave Helmer,False,False,False

2009,April,19,Sun,7:30pm,EOTO,False,False,False

2009,April,20,Mon,7:30pm,UMelt | Mooseknuckle,False,False,False

2009,April,21,Tue,5:00pm,Cleobury | Hallowed Hysteria | Orson Welles,False,False,False

